45	Edeline	831	car	1	37.626394	127.02562	2017-10-15	18:51:24
220	Lonnie	378	baby	0	37.492975	127.094672	2017-09-10	16:39:13
8	Alice	686	clothing	1	37.588374	127.013814	2017-12-24	20:42:35
115	Remy	504	pets	0	37.613251	127.044746	2017-12-18	18:29:14
33	Casey	397	baby	4	37.50081	127.047663	2017-07-03	13:56:04
218	Leo	420	cosmetic	3	37.477117	127.033942	2017-05-21	18:46:22
131	Tess	124	electronics	1	37.582634	126.978203	2017-05-04	9:01:09
12	Andra	434	pets	4	37.5132357	127.103822	2017-06-19	13:03:13
74	Jessica	324	baby	2	37.517989	126.944094	2017-02-26	22:52:28
35	Celina	600	baby	4	37.636581	126.891336	2017-05-10	19:35:54
67	Isabel	337	car	0	37.512322	127.001892	2017-07-19	22:13:52
215	Kellan	72	electronics	3	37.626394	126.929676	2017-08-10	11:04:08
37	Cindy	692	electronics	1	37.48491	126.921184	2017-09-28	18:27:48
44	Dorothy	302	baby	1	37.497942	127.073202	2017-02-07	5:17:23
73	Jerry	548	cosmetic	3	37.508861	127.069236	2017-05-29	9:02:10
190	Emilie	926	car	3	37.65318	126.981633	2017-09-06	20:17:05
207	Jade	706	cosmetic	1	37.6482236	127.007765	2017-06-13	17:05:17
147	Alvin	698	cosmetic	1	37.566056	127.036936	2017-09-24	8:57:07
263	Zeki	321	electronics	1	37.572258	126.891336	2017-09-04	22:38:21
123	Shaina	636	laundry	0	37.497942	126.981633	2017-02-04	1:11:43
80	Karis	949	bedding	4	37.58208	127.055974	2017-01-04	18:12:32
46	Eden	431	clothing	0	37.660566	126.9706483	2017-05-20	10:55:38
248	Sebastian	160	office	1	37.566056	127.063149	2017-12-30	14:04:25
46	Eden	900	office	1	37.476559	126.921184	2017-02-03	5:26:36
171	Clark	861	electronics	2	37.48525	127.025215	2017-05-26	22:02:12
202	Hubert	375	clothing	1	37.570169	127.024914	2017-08-06	10:13:52
180	Denver	307	office	3	37.6482236	126.918833	2017-06-04	17:33:56
204	Jack	763	sport	1	37.504479	127.028487	2017-06-01	23:49:47
81	Kassia	683	sport	1	37.626394	127.030084	2017-10-04	19:53:11
126	Sophie	27	sanitary	0	37.508562	127.024914	2017-05-18	21:15:42
253	Sylvester	282	laundry	1	37.566056	127.036936	2017-12-02	6:13:49
114	Raina	535	baby	0	37.660566	126.929676	2017-10-08	16:45:16
40	Crystal	424	clothing	0	37.5132357	127.030084	2017-01-10	9:35:00
146	Alfred	150	car	0	37.484269	126.992617	2017-01-21	5:40:42
250	Simon	689	clothing	1	37.49184	127.015789	2017-05-19	5:10:54
210	Jodie	75	clothing	1	37.588792	126.986464	2017-07-04	10:07:06
53	Esther	264	clothing	4	37.497942	126.891336	2017-09-07	7:12:09
123	Shaina	139	pets	1	37.6482236	126.967886	2017-05-02	13:20:30
133	Vanessa	328	toy	0	37.492467	127.1011099	2017-05-09	17:01:58
224	Mighty	550	cook	0	37.48525	126.894906	2017-08-26	5:29:37
104	Miranda	66	clothing	2	37.504479	127.0090211	2017-08-10	21:06:03
89	Linda	550	cook	1	37.51446	126.9019901	2017-06-29	10:41:23
152	Apollo	350	cosmetic	4	37.535144	126.985472	2017-10-23	7:46:34
24	Biana	56	cook	3	37.5580798	126.992172	2017-07-01	22:18:12
75	Jessie	784	cook	0	37.65318	126.986464	2017-02-12	5:13:55
78	Juliet	478	sanitary	4	37.637979	127.047663	2017-09-22	8:36:14
107	Nana	939	car	0	37.603185	127.011611	2017-06-26	2:11:46
25	Bianca	92	electronics	2	37.508861	127.046918	2017-01-23	10:36:55
60	Grace	697	clothing	0	37.65318	126.941574	2017-08-03	22:31:09
125	Sonia	101	bedding	0	37.535144	126.891336	2017-09-11	21:22:11
70	Jane	844	bedding	0	37.525776	126.982662	2017-09-08	13:57:39
65	Hera	21	car	3	37.476559	127.0202619	2017-12-10	13:53:54
193	Evan	605	car	0	37.558541	126.9768616	2017-01-09	22:18:29
216	Kevin	566	sanitary	2	37.65318	126.9768616	2017-06-21	5:11:28
10	Allie	295	sanitary	2	37.544569	127.007688	2017-06-06	21:00:17
212	Joy	599	cosmetic	1	37.495694	126.992172	2017-07-30	14:51:48
91	Lottie	221	clothing	1	37.508562	127.013814	2017-06-15	14:51:30
111	Peppi	989	others	0	37.4874685	126.992617	2017-05-01	12:04:19
177	David	947	bedding	0	37.544569	126.982662	2017-08-10	10:45:16
219	Lloyd	226	sanitary	1	37.48121	127.086135	2017-01-23	8:10:36
29	Callia	787	car	0	37.5132357	127.094672	2017-12-04	5:58:25
200	Harold	634	toy	3	37.656349	127.0343875	2017-05-14	6:52:51
235	Rex	242	sanitary	1	37.476559	126.9139908	2017-06-20	12:10:31
127	Stella	105	sanitary	2	37.65318	126.918833	2017-09-15	14:57:07
142	Adelio	997	cosmetic	2	37.526144	126.962953	2017-09-05	23:53:05
125	Sonia	178	cosmetic	0	37.5657816	126.981633	2017-09-26	22:36:03
188	Edwin	292	bedding	1	37.540389	127.055974	2017-06-21	19:42:32
248	Sebastian	918	office	1	37.494569	127.027621	2017-09-03	11:13:47
26	Bibiane	946	sanitary	1	37.626394	127.001921	2017-07-12	18:13:49
167	Champ	441	electronics	1	37.637979	126.981633	2017-12-18	11:59:00
17	Annie	534	clothing	0	37.497942	127.0090211	2017-10-30	6:50:15
23	Bessie	36	others	1	37.540514	127.028872	2017-12-12	12:37:26
99	Mary	153	bedding	0	37.637979	126.921184	2017-06-09	9:43:38
206	Jaclyn	580	sanitary	3	37.508861	127.013814	2017-10-06	18:45:13
82	Kate	963	car	0	37.508562	126.9768616	2017-12-02	1:47:43
43	Doris	418	toy	0	37.610069	126.901472	2017-10-30	19:39:39
187	Edward	679	sport	2	37.637979	127.073202	2017-01-09	19:06:40
17	Annie	972	pets	1	37.603185	127.048941	2017-10-24	7:20:56
232	Phillip	706	cosmetic	0	37.504479	126.985472	2017-12-19	7:04:13
65	Hera	366	office	1	37.5545168	126.9139908	2017-06-10	14:10:19
113	Pinky	932	bedding	4	37.575838	126.967886	2017-12-27	12:02:27
218	Leo	254	bedding	1	37.493601	127.1011099	2017-09-26	9:30:23
184	Duke	72	electronics	2	37.576556	126.983099	2017-05-11	13:39:48
152	Apollo	868	electronics	0	37.5580798	127.055974	2017-09-27	10:00:37
38	Clara	45	others	0	37.559768	127.030084	2017-06-16	17:36:32
39	Connie	931	electronics	0	37.484269	127.030084	2017-06-19	13:32:36
5	Aida	776	interior	3	37.660566	127.011611	2017-02-15	21:05:37
130	Terra	415	electronics	4	37.490914	126.865633	2017-08-30	10:17:46
217	Lamis	246	clothing	2	37.508562	126.981633	2017-10-08	18:11:05
146	Alfred	512	clothing	3	37.570169	127.044746	2017-10-19	9:06:29
105	Molly	500	cosmetic	1	37.5049142	126.929676	2017-05-07	19:51:36
138	Violet	74	clothing	2	37.58208	126.985472	2017-02-07	22:30:09
233	Pluto	938	clothing	2	37.660566	127.027621	2017-12-17	12:49:32
130	Terra	88	food	1	37.493366	126.930222	2017-05-15	10:54:20
264	Zeus	614	car	0	37.5495753	127.02562	2017-07-08	19:10:51
222	Malo	258	sanitary	1	37.59272	126.901472	2017-07-28	9:49:06
165	Caley	995	others	1	37.600869	127.04731	2017-06-22	6:44:21
190	Emilie	152	bedding	1	37.534471	126.998048	2017-01-10	9:10:39
48	Eldora	686	clothing	1	37.484269	127.073202	2017-07-18	8:51:48
49	Elisha	716	cosmetic	0	37.626394	127.013814	2017-07-27	7:36:20
21	Bella	243	electronics	0	37.619046	127.038819	2017-07-07	12:39:19
148	Andra	897	clothing	0	37.5657037	126.981633	2017-05-22	10:49:18
217	Lamis	461	food	1	37.636581	126.952712	2017-08-06	8:21:33
15	Anika	787	car	4	37.6482236	126.918833	2017-09-25	9:49:32
232	Phillip	326	cosmetic	1	37.520661	127.016544	2017-05-22	2:14:30
34	Catherine	447	interior	2	37.566056	127.02562	2017-10-11	10:48:43
28	Calla	715	sanitary	0	37.4874685	127.0343875	2017-08-09	10:36:46
33	Casey	328	toy	1	37.540389	127.073774	2017-05-09	11:13:12
87	Lidia	982	toy	1	37.5340278	127.027621	2017-12-14	8:02:59
34	Catherine	210	electronics	0	37.525776	126.901472	2017-06-10	12:40:19
95	Madonna	314	clothing	4	37.65318	127.0090211	2017-05-14	5:32:38
242	Rocky	91	sport	1	37.5657037	126.9768616	2017-05-14	13:17:37
125	Sonia	27	sanitary	2	37.566056	126.945857	2017-06-07	5:26:44
188	Edwin	868	electronics	0	37.59272	126.986464	2017-09-18	14:10:54
86	Lavina	237	electronics	1	37.5657037	126.9019901	2017-09-09	22:29:00
221	Louis	84	cook	2	37.481512	127.02562	2017-06-22	9:58:36
155	Baldy	583	cosmetic	2	37.566056	127.048941	2017-06-26	22:51:53
129	Sylvia	851	cosmetic	3	37.58208	126.944094	2017-01-11	10:37:12
211	Jolly	378	baby	1	37.493366	127.025215	2017-12-16	12:56:53
48	Eldora	995	others	1	37.610069	126.930222	2017-01-04	9:20:10
53	Esther	771	office	0	37.535144	126.913282	2017-02-09	19:47:51
225	Morris	621	electronics	1	37.497942	126.901472	2017-01-09	15:10:39
178	Dean	529	electronics	0	37.485381	126.891336	2017-08-26	19:43:24
103	Minnie	332	cosmetic	3	37.636581	127.0049151	2017-09-25	10:54:46
103	Minnie	364	toy	1	37.5340278	127.094672	2017-08-12	4:54:20
119	Sasha	101	bedding	0	37.660566	126.992172	2017-11-09	20:23:17
96	Maggie	483	electronics	1	37.556761	126.9768616	2017-07-28	16:09:59
194	Favian	215	cosmetic	2	37.492975	127.094672	2017-05-23	6:58:11
47	Eilis	242	sanitary	0	37.493601	127.1011099	2017-05-19	13:29:43
176	Dave	154	clothing	4	37.490914	126.891336	2017-09-04	9:53:08
106	Mulan	968	cosmetic	3	37.520661	127.047663	2017-03-28	9:09:13
44	Dorothy	748	cosmetic	1	37.566056	126.9019901	2017-07-24	3:29:14
197	George	640	car	2	37.508861	127.016544	2017-06-13	14:54:32
236	Richard	429	car	0	37.6482236	127.103822	2017-12-04	16:09:16
220	Lonnie	344	office	4	37.636581	126.982139	2017-12-04	2:55:06
243	Romeo	607	toy	1	37.520209	127.079526	2017-08-26	21:32:07
204	Jack	854	clothing	4	37.580016	127.001892	2017-03-31	10:31:44
39	Connie	427	office	2	37.48525	126.983099	2017-05-09	14:04:34
253	Sylvester	502	pets	3	37.554102	126.942308	2017-08-16	8:51:48
206	Jaclyn	681	bedding	0	37.619046	126.921184	2017-05-02	2:11:37
37	Cindy	439	office	1	37.48525	127.0206026	2017-05-23	13:48:26
96	Maggie	540	office	1	37.54826	127.033942	2017-02-22	10:39:30
222	Malo	133	interior	1	37.560827	126.935761	2017-06-01	19:31:00
197	George	468	bedding	3	37.5657037	127.016274	2017-07-15	9:04:36
29	Callia	124	electronics	0	37.537145	127.0343875	2017-05-12	2:30:37
159	Billy	243	electronics	3	37.619046	127.025215	2017-05-30	7:14:27
24	Biana	903	bedding	1	37.660566	126.918833	2017-07-11	0:33:50
133	Vanessa	979	bedding	1	37.508562	126.971987	2017-05-21	19:17:46
125	Sonia	804	cosmetic	0	37.570988	126.9706483	2017-05-10	17:27:19
136	Veronica	220	cook	1	37.574636	126.981633	2017-07-03	21:16:08
91	Lottie	813	baby	0	37.50081	127.013814	2017-07-07	12:56:44
224	Mighty	958	clothing	3	37.5495753	126.921184	2017-05-05	9:05:37
233	Pluto	439	office	2	37.5657816	127.0049151	2017-05-02	10:40:39
56	Filia	659	others	1	37.567418	127.027621	2017-02-19	9:34:51
144	Albert	810	sanitary	2	37.578162	126.957918	2017-05-15	9:58:02
261	Wily	998	cook	1	37.48491	127.103822	2017-05-21	19:07:58
30	Camilla	225	electronics	0	37.492975	127.007765	2017-05-08	20:33:39
82	Kate	310	sanitary	3	37.484269	126.992172	2017-06-05	7:15:36
218	Leo	716	cosmetic	2	37.67026	127.036936	2017-07-22	2:49:38
253	Sylvester	219	sport	0	37.588374	127.063149	2017-02-24	14:20:07
43	Doris	610	cosmetic	0	37.570169	127.027621	2017-09-27	6:22:19
243	Romeo	453	car	0	37.5049142	126.9139908	2017-06-10	20:07:00
78	Juliet	226	sanitary	1	37.5657816	127.0343875	2017-02-27	14:09:19
106	Mulan	129	others	4	37.481512	127.026132	2017-08-18	21:19:26
197	George	183	others	0	37.484269	126.930222	2017-09-21	2:06:09
245	Rudy	308	laundry	3	37.557382	126.956083	2017-12-04	16:47:34
83	Kelley	515	sport	4	37.544569	127.013814	2017-12-21	9:01:18
205	Jackson	339	bedding	1	37.56037	126.9768616	2017-10-11	20:19:49
12	Andra	807	car	0	37.556761	127.0049151	2017-12-22	19:58:05
85	Lara	809	cosmetic	1	37.484269	127.086135	2017-07-14	20:17:05
244	Roy	912	cosmetic	1	37.560827	126.982662	2017-08-04	19:12:00
118	Sarah	240	baby	0	37.572258	127.038819	2017-06-13	14:55:32
233	Pluto	403	others	0	37.600869	127.016544	2017-10-17	22:02:56
9	Alika	363	pets	1	37.574636	127.048941	2017-04-25	20:01:24
185	Dustin	993	sanitary	1	37.566286	127.02562	2017-12-18	21:24:46
125	Sonia	720	others	2	37.5340278	127.1011099	2017-02-03	9:24:46
137	Victoria	725	cosmetic	1	37.525776	127.046918	2017-07-02	10:14:18
148	Andra	787	car	1	37.520209	127.079526	2017-09-19	17:05:43
202	Hubert	182	clothing	1	37.517989	127.047663	2017-05-09	8:37:15
114	Raina	395	car	0	37.48491	127.044746	2017-06-10	18:15:24
22	Belle	67	office	0	37.487519	127.024914	2017-02-22	9:48:06
179	Dennis	104	laundry	1	37.5495753	127.063446	2017-12-14	20:17:57
192	Esteban	653	sport	1	37.520661	126.921184	2017-01-27	7:58:39
47	Eilis	1	others	0	37.574636	127.016544	2017-01-14	1:50:27
38	Clara	363	pets	1	37.574636	126.891336	2017-10-16	11:46:19
173	Darin	356	electronics	1	37.50081	126.9768616	2017-04-03	8:55:06
131	Tess	245	car	0	37.477117	127.026132	2017-09-04	5:29:28
8	Alice	881	office	0	37.558541	126.929676	2017-07-28	19:32:27
124	Silky	63	bedding	3	37.636581	127.048941	2017-07-22	17:38:41
223	Mickey	190	others	0	37.558541	127.073202	2017-05-22	18:41:37
156	Barney	97	pets	1	37.493366	127.0206026	2017-07-19	8:36:14
99	Mary	80	others	1	37.567418	127.04731	2017-08-14	9:13:49
65	Hera	199	clothing	2	37.4874685	127.055974	2017-07-05	7:12:43
144	Albert	424	clothing	0	37.588374	127.084032	2017-09-23	14:26:01
37	Cindy	306	interior	0	37.613251	127.063354	2017-12-05	13:34:02
153	Arnold	188	toy	2	37.5340278	127.0049151	2017-12-06	11:30:29
223	Mickey	991	cosmetic	4	37.637979	126.9019901	2017-02-03	20:58:34
116	Sally	56	cook	0	37.570423	126.9139908	2017-07-03	19:49:18
80	Karis	854	clothing	1	37.610069	126.930222	2017-10-17	9:47:05
105	Molly	821	food	2	37.485381	126.891336	2017-12-09	18:16:34
94	Luna	709	clothing	1	37.566056	126.9255336	2017-05-19	17:47:37
25	Bianca	471	sanitary	0	37.50081	127.025215	2017-12-05	18:47:57
130	Terra	66	clothing	0	37.5224761	126.9139908	2017-05-21	7:03:04
88	Lily	871	others	4	37.600869	127.001892	2017-08-15	10:57:39
62	Heba	989	others	1	37.497942	127.018698	2017-05-12	18:19:09
168	Charles	12	laundry	1	37.492975	126.930222	2017-07-26	19:25:24
114	Raina	347	car	1	37.588792	126.894808	2017-07-05	18:11:14
24	Biana	351	bedding	3	37.529187	126.980368	2017-05-16	8:58:42
5	Aida	319	car	1	37.540389	126.982662	2017-07-29	10:19:29
162	Bright	541	food	0	37.561263	127.0090211	2017-07-18	16:37:12
212	Joy	85	cosmetic	2	37.54724	126.981633	2017-07-30	6:49:58
210	Jodie	793	others	0	37.660566	126.929676	2017-06-02	10:48:35
107	Nana	916	office	2	37.540389	127.02562	2017-05-04	13:31:09
223	Mickey	246	clothing	1	37.482476	126.945857	2017-02-01	9:05:54
112	Phila	29	office	1	37.636581	126.952712	2017-06-01	5:24:17
259	Walter	485	sport	2	37.508562	127.1011099	2017-08-31	6:14:41
213	Justin	570	others	3	37.520209	126.913282	2017-06-10	17:03:07
140	Wendy	196	cosmetic	0	37.636581	126.9139908	2017-10-22	22:31:18
214	Karis	120	sanitary	2	37.637979	126.901472	2017-05-07	10:39:22
236	Richard	467	cosmetic	3	37.497942	126.952712	2017-05-05	19:12:09
143	Alan	530	sanitary	1	37.535144	126.891336	2017-06-18	21:56:53
109	Olive	997	cosmetic	0	37.504479	127.028487	2017-10-01	17:37:41
184	Duke	185	baby	3	37.560965	127.024914	2017-08-08	4:27:50
92	Lucia	270	bedding	3	37.5545168	126.891336	2017-01-22	10:20:21
103	Minnie	154	clothing	2	37.504479	126.891336	2017-02-22	23:15:22
136	Veronica	63	bedding	0	37.494569	126.967886	2017-05-10	22:21:56
189	Elroy	619	food	0	37.484269	126.901472	2017-01-02	9:31:32
163	Bruno	751	office	1	37.574636	127.005907	2017-05-01	7:17:28
123	Shaina	306	interior	1	37.574636	127.055974	2017-10-30	7:22:05
195	Felix	876	office	0	37.588792	126.962953	2017-07-16	12:46:31
158	Basil	240	baby	2	37.482476	126.982662	2017-08-15	21:45:13
68	Isadora	719	others	4	37.497942	127.094672	2017-09-18	7:54:55
130	Terra	553	sport	0	37.497942	126.981633	2017-09-27	16:28:42
6	Ailish	318	laundry	2	37.476559	126.967886	2017-05-23	7:13:52
70	Jane	316	bedding	3	37.5340278	126.942308	2017-02-12	8:50:38
84	Kyra	42	food	1	37.525776	126.9943172	2017-12-23	22:22:48
259	Walter	764	cosmetic	0	37.67026	127.036936	2017-10-22	5:18:23
2	Adela	537	office	1	37.5049142	127.069236	2017-08-28	21:30:06
109	Olive	267	sport	4	37.619046	126.9943172	2017-06-24	22:05:14
104	Miranda	965	cook	4	37.566056	127.048941	2017-07-03	16:00:03
90	Lisa	531	sport	3	37.535144	126.901472	2017-09-06	9:03:01
146	Alfred	289	pets	1	37.59272	127.044746	2017-07-01	12:36:43
56	Filia	489	bedding	2	37.504479	126.901472	2017-07-29	12:37:00
191	Eric	334	car	2	37.525776	126.9706483	2017-01-27	22:31:09
20	Becky	628	cosmetic	1	37.544569	126.929676	2017-01-21	19:21:22
179	Dennis	28	electronics	1	37.54724	127.055393	2017-10-25	19:08:07
227	Nero	605	car	0	37.574453	127.013814	2017-05-05	18:08:38
47	Eilis	858	pets	3	37.619046	126.896642	2017-09-15	16:30:35
114	Raina	549	sanitary	0	37.487519	126.985472	2017-10-23	14:07:44
86	Lavina	285	interior	1	37.67026	127.1011099	2017-09-24	4:32:27
30	Camilla	476	car	3	37.544569	127.036936	2017-07-22	20:47:37
78	Juliet	509	cosmetic	0	37.6482236	126.894906	2017-07-01	5:37:58
204	Jack	746	office	0	37.492975	127.028487	2017-04-03	19:53:54
29	Callia	418	toy	4	37.526144	127.038819	2017-10-24	7:23:57
203	Isaac	52	cook	1	37.484539	126.945857	2017-07-15	20:22:42
258	Vito	112	bedding	2	37.484539	126.891336	2017-02-23	9:51:33
248	Sebastian	544	cosmetic	1	37.610069	127.024914	2017-07-13	21:59:11
82	Kate	339	bedding	0	37.476559	126.981633	2017-12-09	6:53:34
192	Esteban	993	sanitary	4	37.545097	127.016274	2017-08-27	21:59:20
94	Luna	646	clothing	1	37.59272	127.028487	2017-08-16	13:50:36
39	Connie	116	baby	1	37.5545168	127.063354	2017-05-29	16:36:37
120	Scarlet	279	sanitary	2	37.476559	127.0343875	2017-09-01	8:46:28
207	Jade	833	bedding	2	37.545097	127.0206026	2017-07-29	16:34:28
44	Dorothy	747	office	2	37.572258	127.128354	2017-10-17	17:15:56
14	Angelica	228	office	2	37.59272	126.891336	2017-09-14	7:03:48
169	Charlie	849	others	0	37.5049142	126.891336	2017-12-14	19:05:40
126	Sophie	746	office	0	37.5545168	127.02562	2017-09-02	21:35:17
98	Margaret	698	cosmetic	0	37.660566	127.028487	2017-12-25	18:15:16
261	Wily	322	cosmetic	2	37.476559	126.901472	2017-03-01	20:28:28
35	Celina	26	electronics	4	37.560965	127.028487	2017-05-24	18:46:31
68	Isadora	31	others	0	37.535144	126.9706483	2017-01-17	19:07:24
2	Adela	439	office	0	37.566056	127.016544	2017-03-28	22:55:55
122	Serena	286	laundry	1	37.588792	126.901472	2017-06-01	11:20:41
113	Pinky	241	office	4	37.59272	126.985472	2017-02-01	16:41:57
119	Sasha	974	toy	3	37.613251	126.921184	2017-05-29	19:39:39
236	Richard	859	baby	0	37.5709411	126.929676	2017-08-21	8:49:55
77	Juliana	247	others	1	37.65318	127.028487	2017-09-23	5:36:40
89	Linda	375	clothing	1	37.588374	126.997638	2017-05-23	2:03:50
186	Edan	390	food	0	37.613251	126.972955	2017-10-05	13:54:29
160	Bliss	247	others	0	37.48525	126.992617	2017-07-05	21:04:19
208	Jefferson	29	office	4	37.603185	127.033942	2017-10-14	10:34:54
6	Ailish	865	cosmetic	0	37.54724	127.007765	2017-09-12	9:07:55
205	Jackson	481	car	1	37.540514	126.944094	2017-09-30	8:07:00
56	Filia	964	car	1	37.544569	127.030084	2017-06-21	9:08:30
150	Andy	18	electronics	0	37.637979	126.901472	2017-12-12	8:09:19
74	Jessica	601	baby	0	37.540389	126.891336	2017-09-15	7:32:01
201	Hollis	859	baby	0	37.484539	126.9255336	2017-05-04	3:17:43
130	Terra	80	others	2	37.48491	127.048941	2017-06-25	10:09:42
78	Juliet	51	office	0	37.476559	127.094672	2017-02-10	11:06:00
18	Barbara	135	sanitary	0	37.566286	127.0343875	2017-07-21	5:57:16
70	Jane	851	cosmetic	2	37.619046	126.891336	2017-05-21	8:49:12
83	Kelley	297	sanitary	1	37.58208	127.073202	2017-06-14	13:16:02
128	Sweetie	976	bedding	1	37.6482236	126.901472	2017-05-25	20:40:51
116	Sally	149	office	0	37.67026	126.918833	2017-01-07	6:48:23
21	Bella	95	pets	3	37.619046	127.094672	2017-06-20	13:43:49
200	Harold	728	car	4	37.610069	127.073202	2017-10-27	8:27:36
37	Cindy	641	electronics	1	37.537145	127.0206026	2017-09-11	11:46:02
157	Baron	118	clothing	4	37.5645	126.982139	2017-09-17	13:47:43
202	Hubert	17	cosmetic	3	37.476559	126.9738155	2017-07-28	14:05:00
220	Lonnie	237	electronics	2	37.613251	127.063354	2017-12-18	21:49:32
16	Anna	476	car	1	37.484269	127.011611	2017-07-30	7:05:05
46	Eden	46	office	0	37.5495753	127.0202619	2017-06-09	21:45:22
38	Clara	940	interior	1	37.504479	126.9738155	2017-07-05	14:25:26
233	Pluto	551	electronics	4	37.588374	127.094672	2017-07-28	20:01:58
243	Romeo	632	toy	4	37.613251	126.967886	2017-06-06	11:34:39
148	Andra	318	laundry	2	37.65318	126.913282	2017-01-18	18:25:38
221	Louis	673	car	1	37.561263	126.9139908	2017-07-20	12:47:23
153	Arnold	305	bedding	2	37.497942	126.913282	2017-10-18	11:36:58
130	Terra	198	bedding	0	37.512322	127.033942	2017-07-15	20:39:33
134	Velika	915	baby	2	37.508562	126.929676	2017-05-18	10:33:53
1	Ace	252	car	1	37.50081	127.024914	2017-02-05	13:36:37
207	Jade	153	bedding	0	37.48525	127.073774	2017-08-22	18:22:11
150	Andy	234	baby	0	37.5049142	126.982662	2017-02-02	16:29:25
142	Adelio	975	others	2	37.5340278	127.063149	2017-12-09	13:34:02
94	Luna	188	toy	4	37.482476	126.929676	2017-01-15	21:52:34
171	Clark	104	laundry	0	37.5132357	126.9706483	2017-10-04	18:59:54
243	Romeo	730	car	4	37.484539	126.941574	2017-08-18	21:00:09
143	Alan	144	electronics	3	37.6482236	127.007765	2017-08-04	17:06:26
38	Clara	773	others	1	37.619046	127.1011099	2017-05-15	16:46:08
50	Elizabeth	532	car	2	37.504479	127.013814	2017-05-18	8:34:48
261	Wily	309	bedding	1	37.476559	127.033942	2017-07-29	0:02:01
113	Pinky	259	cosmetic	2	37.5132357	127.027621	2017-09-13	2:52:48
97	Malissa	434	pets	1	37.48491	126.963418	2017-04-23	7:06:58
74	Jessica	190	others	1	37.5340278	127.005032	2017-05-11	5:22:34
21	Bella	65	office	2	37.476559	126.901472	2017-08-25	1:26:15
70	Jane	650	cosmetic	0	37.65318	127.028487	2017-07-18	18:51:24
119	Sasha	840	car	0	37.565102	126.97358	2017-08-06	9:16:34
76	Johanna	841	car	0	37.588792	127.016274	2017-09-17	17:59:34
81	Kassia	31	others	4	37.5657037	126.929676	2017-10-26	1:53:37
242	Rocky	207	office	0	37.570169	126.9706483	2017-02-14	9:06:12
106	Mulan	697	clothing	1	37.535144	127.027621	2017-07-26	9:16:25
74	Jessica	704	electronics	2	37.575838	126.9943172	2017-08-06	11:20:24
109	Olive	571	cook	1	37.5657037	127.063149	2017-05-27	14:16:57
216	Kevin	299	others	4	37.5132357	127.094672	2017-03-04	12:49:24
99	Mary	247	others	2	37.610069	126.981633	2017-02-18	8:01:24
12	Andra	883	baby	0	37.578162	127.0049151	2017-01-01	19:29:08
230	Oscar	547	food	2	37.637979	126.9768616	2017-08-24	17:42:52
30	Camilla	558	car	3	37.5545168	126.9738155	2017-10-07	7:31:44
225	Morris	871	others	3	37.54826	126.921184	2017-06-10	9:08:38
96	Maggie	366	office	0	37.626394	127.047663	2017-08-17	5:47:46
240	Robert	266	toy	1	37.492975	126.978203	2017-09-04	9:18:52
113	Pinky	515	sport	0	37.484269	127.016274	2017-06-13	18:47:40
236	Richard	779	car	1	37.588792	126.9019901	2017-09-11	20:21:50
100	Mathilda	753	clothing	1	37.637979	127.094672	2017-08-29	19:52:54
227	Nero	256	laundry	3	37.487035	127.018698	2017-08-21	2:43:26
74	Jessica	645	car	0	37.497942	126.986464	2017-07-18	20:09:27
30	Camilla	390	food	1	37.525776	126.929676	2017-10-16	17:20:15
223	Mickey	149	office	1	37.492975	126.978203	2017-08-11	9:39:36
104	Miranda	480	sport	1	37.5657037	126.981633	2017-06-07	7:20:47
23	Bessie	682	sanitary	1	37.492975	127.047663	2017-09-15	18:08:47
47	Eilis	769	electronics	4	37.603185	127.069236	2017-09-19	19:23:40
181	Dick	886	office	1	37.487519	127.025215	2017-06-06	9:45:22
203	Isaac	938	clothing	2	37.561263	127.086135	2017-12-09	20:32:47
141	Adam	156	sport	1	37.540514	127.063446	2017-07-19	8:13:03
94	Luna	260	others	2	37.610069	127.069236	2017-07-26	9:08:04
124	Silky	44	laundry	2	37.493366	126.894906	2017-04-22	8:02:24
15	Anika	716	cosmetic	0	37.5580798	127.001892	2017-10-06	21:12:23
29	Callia	358	sanitary	1	37.5657816	127.128354	2017-06-17	17:05:00
158	Basil	314	clothing	4	37.588792	126.901472	2017-12-31	19:43:06
230	Oscar	863	baby	3	37.65318	127.0343875	2017-06-10	10:44:33
169	Charlie	417	car	0	37.48525	127.024914	2017-08-24	6:49:41
77	Juliana	360	sanitary	4	37.5049142	126.918833	2017-01-30	21:44:30
135	Vera	199	clothing	2	37.517989	126.944094	2017-10-20	6:26:56
87	Lidia	879	cook	1	37.610069	126.950134	2017-08-19	0:36:09
177	David	592	sport	4	37.497942	126.9768616	2017-08-31	7:58:13
133	Vanessa	687	sanitary	3	37.603185	127.073202	2017-02-11	1:04:39
62	Heba	799	laundry	0	37.556761	127.025215	2017-02-14	7:53:28
186	Edan	887	laundry	0	37.588792	127.094672	2017-10-02	8:34:48
97	Malissa	422	laundry	0	37.48491	127.0343875	2017-10-05	6:29:05
82	Kate	104	laundry	2	37.5645	126.929676	2017-09-22	12:12:49
42	Daria	679	sport	2	37.637979	127.033942	2017-08-10	5:00:40
199	Gregory	931	electronics	1	37.656349	127.007765	2017-07-12	17:54:06
107	Nana	308	laundry	2	37.492975	127.103822	2017-02-14	7:34:11
90	Lisa	441	electronics	1	37.535144	127.02562	2017-09-25	3:04:54
